type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_percentage_actual_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-3200,26,140,134.93583643429707,0.06461486556623736,134.8901468246897,134.9815260439044,0.5747126436781609,159.2529823680244,0.07126716700687519,159.20258887095787,159.30337586509089,130.04293055547765,200.13272360179198
DDR4-3200,26,160,125.7853836950121,0.003880974564348846,125.78263943158004,125.78812795844416,0.5747126436781609,146.26344209775934,0.0475428612394469,146.2298242181799,146.29705997733876,125.11461377912555,155.12063868591906
DDR4-3200,26,180,117.29556074185743,0.019727623353533966,117.28161120560746,117.30951027810741,0.5747126436781609,144.98871166150752,0.24503255244943672,144.81544748205908,145.161975840956,118.42715884495054,122.4612183321025
DDR4-3200,26,200,109.67884861286555,0.02335286837189185,109.66233564127963,109.69536158445146,0.5747126436781609,141.22895227518669,0.06086263234570663,141.18591589513417,141.2719886552392,110.5390889682939,128.72305936957923
DDR4-3200,26,220,102.44002014330971,0.03426994378135197,102.41578763367104,102.46425265294839,0.5747126436781609,136.50646610553923,0.006236573160451033,136.50205618236612,136.51087602871237,103.68993214959875,132.44549262170634
DDR4-3200,26,260,93.32480689840824,0.006335552421891693,93.32032698632817,93.32928681048833,0.5747126436781609,131.12932727103833,0.1386809863996163,131.03126500513355,131.22738953694315,96.01757797497932,132.61202616309868
DDR4-3200,26,300,88.06881366063718,0.07488570386383185,88.01586147162114,88.12176584965323,0.5747126436781609,129.89814736005877,0.22128960803316844,129.7416719776124,130.05462274250516,88.4749230886326,130.98326315006076
DDR4-3200,26,340,84.12745058124419,0.03214437829141408,84.1047210733773,84.15018008911107,0.5747126436781609,129.1197413924428,0.028908747063949487,129.09929982135824,129.1401829635273,80.85241687899199,129.05362053276681
DDR4-3200,26,380,80.28734404727484,0.025824460382735327,80.26908339621772,80.30560469833195,0.5747126436781609,127.83764673460664,0.015330011655781696,127.82680677940915,127.8484866898041,73.49361974382127,127.97165393804832
DDR4-3200,26,450,60.93759842660036,0.020507498122385108,60.92309743561285,60.952099417587874,0.5747126436781609,128.73993187370286,0.1065768784191451,128.66457064025496,128.81529310715072,66.50605764481796,127.32747403660744
DDR4-3200,26,550,55.728002355529064,0.013553375281623247,55.71841867195946,55.737586039098666,0.5747126436781609,126.61891853481062,0.039583641134490706,126.59092867374036,126.64690839588087,59.94506645397972,126.66510068576406
DDR4-3200,26,600,53.68394702241913,0.005357446616968693,53.680158735586424,53.687735309251835,0.5747126436781609,125.76101211584528,0.010325682240868942,125.75371075591238,125.76831347577817,54.23407020413958,125.62682779750064
DDR4-3200,26,700,49.85270665258477,0.04929793005454902,49.81784775194474,49.8875655532248,0.5747126436781609,124.1464540052781,0.031182438696660826,124.12440469142176,124.16850331913444,48.65284045384988,124.15782423280243
DDR4-3200,26,800,44.85656487496978,0.012122654900395389,44.847992863483725,44.865136886455836,0.5747126436781609,122.28916814369802,0.012364368044221946,122.28042521520887,122.29791107218718,43.64011365137445,122.4254237371017
DDR4-3200,26,900,40.30448826144196,0.0266832675420911,40.28562034201874,40.32335618086519,0.5747126436781609,120.5551996879457,0.008586856986631976,120.54912786314138,120.56127151275004,39.50770926472454,120.33253979039819
DDR4-3200,26,1000,36.727649053395176,0.009746925079848423,36.7207569365755,36.734541170214854,0.5747126436781609,119.1709489679009,0.006393231800236934,119.16642827034124,119.17546966546054,33.69389265600098,118.209976133716
DDR4-3200,26,1500,25.091422733937016,0.0021685073622464183,25.08988936767612,25.092956100197913,0.5747126436781609,115.88023051733232,0.012718831724754263,115.87123694517098,115.88922408949367,26.64113807260931,116.32872820220864
DDR4-3200,26,2000,19.043298848779955,0.0005560573785697558,19.04290565683684,19.043692040723073,0.5747126436781609,114.71627977609772,0.008946727979048504,114.7099534840743,114.72260606812114,19.571770231774632,114.99542181080551
DDR4-3200,26,3000,12.993567032088368,0.007903490782974537,12.987978420160681,12.999155644016055,0.5747126436781609,113.26073853551549,0.018339177520458615,113.24777077872939,113.2737062923016,13.04126776476219,114.21164777492154
DDR4-3200,26,5000,7.979179939386346,0.004860638370192267,7.975742949033887,7.982616929738804,0.5747126436781609,112.68123558350015,0.012804253895162914,112.67218160874286,112.69028955825746,7.086615070569451,113.9295521423248
DDR4-3200,26,40000,0.8451121350324204,0.0024244657659485357,0.8433977788485636,0.8468264912162773,0.5747126436781609,115.0472881756732,0.00824867340608115,115.04145548277197,115.05312086857442,2.4303916135847956,114.03061440289878
DDR4-3200,26,100000,0.41235770334627614,0.0037868307924060736,0.4096800096137598,0.4150353970787925,0.5747126436781609,115.33855768513152,0.03435352178967498,115.3142660769164,115.36284929334663,-0.44882732799973724,114.46788088833058
DDR4-3200,26,500000,0.1605497254122145,0.0010518774675655044,0.1598059357219216,0.1612935151025074,0.5747126436781609,115.50671477755048,0.0023376326668311785,115.50506182163986,115.50836773346113,-1.0724664759921012,115.19439793030752
DDR4-3200,26,1000000,0.13172285047656251,0.0005286185745565759,0.1313490606978324,0.13209664025529264,0.5747126436781609,115.53789955536152,0.012714926522385237,115.52890874459524,115.54689036612778,1.0380494477997644,116.16321186051692
DDR4-3200,28,0,122.77004647372215,0.04618577184194978,122.73738820125837,122.80270474618592,0.5813953488372093,503.52701121944835,1.0777780267308124,502.76490706813314,504.28911537076357,122.81411811012956,502.20617208809387
DDR4-3200,28,5,122.83288893485344,0.06605120695661772,122.78618367850886,122.87959419119802,0.5813953488372093,501.4880661344111,2.3265708367569156,499.8429321188294,503.1332001499928,122.81000467533916,504.86626132200377
DDR4-3200,28,10,122.92470436651237,0.019553057514853138,122.91087826695069,122.93853046607406,0.5813953488372093,504.9327772864218,1.512001778815964,503.8636305754549,506.0019239973887,122.7880404561764,506.76294190009514
DDR4-3200,28,15,122.5787100132332,0.02227113725264348,122.56296194105713,122.59445808540929,0.5813953488372093,512.8475629200533,3.235828106269842,510.5594869233559,515.1356389167507,122.75682279074923,507.9569855269373
DDR4-3200,28,20,122.96244904899855,0.04897834654209421,122.92781612802733,122.99708196996977,0.5813953488372093,512.6911284485584,0.8079822446814504,512.1197987242658,513.262458172851,122.72494901716556,508.5091639070994
DDR4-3200,28,25,122.40893946496303,0.0864621994355703,122.34780145742583,122.47007747250022,0.5813953488372093,512.2316742647631,2.7083965442290907,510.3165487021964,514.1467998273297,122.70101647353354,508.4802487451516
DDR4-3200,28,30,122.68502901551622,0.0855618388249983,122.62452765907229,122.74553037196017,0.5813953488372093,491.1099893457815,3.3749483405757004,488.72354048800617,493.4964382035569,122.74737441466982,507.6746170646176
DDR4-3200,28,35,122.86359461129682,0.03566078249337,122.83837863017334,122.8888105924203,0.5813953488372093,509.63947778925103,1.0039169600947486,508.92960129901985,510.3493542794822,122.72871240055802,506.5962474710333
DDR4-3200,28,40,122.78914869231423,0.004093128123644456,122.78625441366172,122.79204297096672,0.5813953488372093,508.76506037521057,3.118377644629766,506.5600343963923,510.9700863540288,122.790900529215,502.8536101693286
DDR4-3200,28,45,122.80533160467098,0.0862783623731689,122.74432358956724,122.86633961977472,0.5813953488372093,510.1543398787685,2.005713665255905,508.73608614494754,511.5725936125895,122.76741937211153,503.5749957615111
DDR4-3200,28,50,122.99996022605109,0.0738238051300623,122.94775891283062,123.05216153927154,0.5813953488372093,497.2779474692012,1.1809370308329883,496.4428988865449,498.1129960518575,122.84679934244167,507.4615684678552
DDR4-3200,28,55,122.45369099750684,0.08954438323190417,122.39037355690638,122.51700843810728,0.5813953488372093,505.90116659836923,2.496226806135573,504.13606769637113,507.66626550036733,122.78361932134874,509.6016193997998
DDR4-3200,28,60,122.9501719953625,0.04272973546277077,122.91995750965847,122.98038648106653,0.5813953488372093,499.77945651037805,0.3152645371351119,499.5565308183022,500.00238220245393,122.72801832408197,510.78638709055707
DDR4-3200,28,65,122.60354821288382,0.03841460143055512,122.5763849877157,122.63071143805195,0.5813953488372093,524.025220349612,1.7705038673470128,522.7732850588939,525.2771556403301,122.65024035100167,518.7564697034879
DDR4-3200,28,70,122.83451461515183,0.0007068153979951532,122.83401482119086,122.8350144091128,0.5813953488372093,511.62631206253553,5.063389446417535,508.0459550491853,515.2066690758858,122.54854516172459,517.1895241997157
DDR4-3200,28,80,122.41663679014175,0.2724774153877122,122.22396616200092,122.6093074182826,0.5813953488372093,487.7914394024453,2.807517283782649,485.80622489278414,489.77665391210644,122.56401181653928,497.0109737570722
DDR4-3200,28,90,122.65366243090301,0.02171396237398141,122.63830834086194,122.66901652094408,0.5813953488372093,491.98499223116914,2.2793844662682363,490.37322401813964,493.5967604441987,123.46115558276571,453.31344581128167
DDR4-3200,28,100,122.6470779929463,0.054670492618997195,122.60842011688459,122.68573586900798,0.5813953488372093,445.8490427864773,4.777725993834514,442.47068033758563,449.2274052353689,124.03748326309083,394.2245174838225
DDR4-3200,28,120,123.17085287109005,0.04289667177590675,123.14052034358697,123.20118539859313,0.5813953488372093,317.51808610545913,0.1764228265092753,317.3933363284783,317.6428358824399,123.8999191448102,325.69216759580263
DDR4-3200,28,140,124.0634793811472,0.1976754655846359,123.9237017189581,124.20325704333631,0.5813953488372093,220.2610987138118,4.286893770309863,217.22980705859933,223.29239036902428,123.13032009033003,261.4357765953181
DDR4-3200,28,160,124.40002068033961,0.0007261088717865613,124.39950724383249,124.40053411684673,0.5813953488372093,167.0819510030766,0.6413642528662952,166.6284379906642,167.535464015489,120.54734621007887,204.5779492556768
DDR4-3200,28,180,116.17307449951444,0.03202014270701943,116.15043283947175,116.19571615955714,0.5813953488372093,152.49635394072922,0.24014675622116471,152.32654454092528,152.66616334053316,115.97253760826436,158.77221511283128
DDR4-3200,28,200,110.02777467424679,0.05022602043397844,109.9922595146059,110.06328983388767,0.5813953488372093,149.2202174128309,0.05415024428504233,149.18192740789405,149.25850741776776,109.96281857594495,135.330806666205
DDR4-3200,28,220,104.4308808663553,0.012470463419534866,104.42206291710681,104.43969881560379,0.5813953488372093,145.03929093794522,0.17222778106513803,144.91750750604535,145.1610743698451,104.37767946335347,131.89758386212176
DDR4-3200,28,260,93.07929477389212,0.2278381680345056,92.9181888602618,93.24040068752242,0.5813953488372093,136.9301022383484,0.1658696177248421,136.81281470686235,137.04738976983447,97.13505886341281,133.4333811325394
DDR4-3200,28,300,87.59427842326788,0.004092823387092172,87.59138436009667,87.59717248643909,0.5813953488372093,131.15980805400957,0.11008552351725748,131.08196583382005,131.2376502741991,88.98910733950896,133.76709310053036
DDR4-3200,28,340,84.35770888852929,0.05873334639558811,84.31617814101119,84.3992396360474,0.5813953488372093,130.87067984993672,0.01375767101650963,130.8609517074676,130.88040799240582,81.48983771758475,131.90821074647872
DDR4-3200,28,380,81.12864959687508,0.0044898127729693475,81.12547481981706,81.13182437393311,0.5813953488372093,128.9156217910173,0.018072683424163287,128.90284247401382,128.92840110802075,74.16814374327443,129.88477781378992
DDR4-3200,28,450,62.088434753219865,0.1244486811411343,62.000436246875246,62.17643325956448,0.5813953488372093,132.08862742340472,0.06608529747117652,132.0418980614261,132.1353567853833,67.25113609581831,128.62850357991408
DDR4-3200,28,550,56.9226508348379,0.02462592282476498,56.905237677815535,56.94006399186027,0.5813953488372093,128.22548344852342,0.012524055035258818,128.21662760428003,128.2343392927668,61.03120446927903,127.89470606529594
DDR4-3200,28,600,55.01260108203762,0.03299282578777943,54.98927163119258,55.03593053288267,0.5813953488372093,127.06750343279745,0.07986599327633287,127.01102964736555,127.12397721822934,55.34153840386918,126.93068693345438
DDR4-3200,28,700,50.85230822151683,0.03260723149584396,50.8292514270104,50.87536501602326,0.5813953488372093,124.66298246659359,0.0460831019829796,124.63039679268331,124.69556814050387,49.58347058423874,125.07211009302026
DDR4-3200,28,800,45.22368233756454,0.02092269287613081,45.20888775955114,45.238476915577934,0.5813953488372093,122.51041292304437,0.0027833754676953072,122.50844477937657,122.51238106671217,44.33775298238314,122.96691176955056
DDR4-3200,28,900,40.69052298190087,0.013163825630448869,40.68121475153122,40.69983121227052,0.5813953488372093,120.60000658675338,0.009666806779025525,120.5931711221275,120.60684205137925,39.987783143151184,120.40344629819165
DDR4-3200,28,1000,37.005336704031386,0.01163769483956437,36.99710761109295,37.01356579696982,0.5813953488372093,119.34445955001047,0.001083769213894075,119.3436932094501,119.34522589057086,33.98872273531806,118.27137323303114
DDR4-3200,28,1500,25.309753933360778,0.007468460296164683,25.304472934440337,25.31503493228122,0.5813953488372093,115.96052347552967,0.0008541081136951614,115.9599195298906,115.96112742116873,26.80448288492191,116.29969372880007
DDR4-3200,28,2000,19.191594655064048,0.0013311323275777196,19.19065340236856,19.192535907759535,0.5813953488372093,114.67140709937618,0.0044506449393648395,114.6682600181589,114.67455418059346,19.69388832573968,114.96890690194337
DDR4-3200,28,3000,13.110053219849057,0.007193003375517616,13.10496699838513,13.115139441312982,0.5813953488372093,113.31112106098654,0.014251128207558236,113.30104399159141,113.32119813038166,13.160812132739995,114.16658078103312
DDR4-3200,28,5000,8.033687860186395,0.0002598455277935733,8.033504121651632,8.03387159872116,0.5813953488372093,112.61956218885325,0.01526827827290335,112.60876588574945,112.63035849195707,7.162945574501435,113.84409351497828
DDR4-3200,28,40000,0.931537789629949,7.458583512333369e-05,0.9314850494801529,0.9315905297797452,0.5813953488372093,114.77207309502826,0.011584840488820108,114.76388137575965,114.78026481429687,2.4716986858591383,113.92425396843032
DDR4-3200,28,100000,0.4208943991779085,0.00032217738708294674,0.42066658536275714,0.4211222129930598,0.5813953488372093,115.31452409185948,0.003520410440663962,115.31203478576434,115.31701339795464,-0.4325220299341339,114.36793364453737
DDR4-3200,28,500000,0.16164158229114062,0.00025562004117754306,0.1614608316266168,0.16182233295566445,0.5813953488372093,115.48217728597234,0.014570622163647469,115.47187430023432,115.49248027171036,-1.0693100696256295,115.13600404644777
